ID		from		to
4936	;	5047749948	;	5000041150
4937	;	4295903128	;	5000041150
4938	;	5045247746	;	4295886834
4939	;	5055463506	;	4295867230
4940	;	4297838237	;	4295890022
4941	;	4295895256	;	4295890022
4942	;	5038913686	;	4295890022
4943	;	4295908701	;	4295890022
4944	;	4295871855	;	4295890022
4945	;	4295889892	;	4295890022
4946	;	4295907778	;	4295890022
4947	;	4295890412	;	5000030355
4948	;	4295869259	;	5000030355
4949	;	5038049782	;	5000030355
4950	;	4298050238	;	5000040066
4951	;	4296309931	;	5000040066
4952	;	5041978269	;	5000040066
4953	;	4296944255	;	5000040066
4954	;	4295913981	;	5000040066
4955	;	4295867927	;	5000040066
4956	;	4295901450	;	4295890779
4957	;	5042367426	;	4295889287
4958	;	5073086312	;	4295889287
4959	;	5057439011	;	4295889287
4960	;	5037247217	;	4295889287
4961	;	4295906241	;	4295875798
4962	;	5000492303	;	4295875798
4963	;	4295863358	;	4295875798
4964	;	4295863353	;	4295875798
4965	;	4298014939	;	4295875798
4966	;	4295864149	;	4295875798
4967	;	4295887083	;	4295875798
4968	;	4295886071	;	4295875798
4969	;	4295912846	;	4295875798
4970	;	4296562349	;	4295875798
4971	;	4295902499	;	4295875798
4972	;	4295875564	;	4295875798
4973	;	4295889486	;	4295875798
4974	;	4295877341	;	4295875798
4975	;	4295867045	;	4295875798
4976	;	5050705971	;	4295875798
4977	;	5043323787	;	4295866806
4978	;	4295856620	;	4295866806
4979	;	4295894471	;	4295866806
4980	;	4295867045	;	4295866806
4981	;	4295867205	;	4295866806
4982	;	4295898008	;	4295866806
4983	;	5001202089	;	4295866806
4984	;	5045853118	;	4295866806
4985	;	5001225029	;	4295866806
4986	;	4295903920	;	4295866806
4987	;	4296954915	;	4295866806
4988	;	4295915633	;	4295866806
4989	;	5000119629	;	4295866806
4990	;	4295885039	;	4295866806
4991	;	4296726654	;	4295866806
4992	;	5000667749	;	4295866806
4993	;	5000795447	;	4295866806
4994	;	4295867044	;	4295866806
4995	;	4295912846	;	4295866806
4996	;	5063312935	;	4295866806
4997	;	4295903128	;	4295866806
4998	;	4295885581	;	4295866806
4999	;	4295882105	;	4295866806
5000	;	5045849327	;	4295866806
5001	;	4295886976	;	4295866806
5002	;	4295887074	;	4295866806
5003	;	4295875616	;	4295875633
5004	;	4296627232	;	4295875633
5005	;	5000637032	;	4295875633
5006	;	4295887098	;	4295875633
5007	;	4295887083	;	4295875633
5008	;	5000015746	;	4295875633
5009	;	4295887074	;	4295875633
5010	;	5037653855	;	4295875633
5011	;	4295899669	;	4295875633
5012	;	4295867349	;	4295875633
5013	;	4295903908	;	4295875633
5014	;	5000032594	;	4295875633
5015	;	4295880391	;	4295875633
5016	;	4295916203	;	4295875633
5017	;	4295898008	;	4295875633
5018	;	5000061603	;	4295875633
5019	;	4295887034	;	4295875633
5020	;	5000050140	;	4295875633
5021	;	4295885581	;	4295875633
5022	;	4295904116	;	4295875633
5023	;	5007707965	;	4295875633
5024	;	4295905617	;	4295875633
5025	;	4295912121	;	4295875633
5026	;	4295885561	;	4295875633
5027	;	4295900349	;	4295875633
5028	;	5035413210	;	4295875633
5029	;	5042958170	;	4295875633
5030	;	5000009711	;	4295875633
5031	;	4295912336	;	4295875633
5032	;	5000240954	;	4295875633
5033	;	4297576107	;	4295875633
5034	;	5000113318	;	4295875633
5035	;	5037842611	;	5001428097
5036	;	5042238391	;	5001428097
5037	;	5052134790	;	5001428097
5038	;	5079690831	;	5001428097
5039	;	5000842048	;	4298313842
5040	;	4295889873	;	4298313842
5041	;	4298365016	;	4295885689
5042	;	4295885727	;	4295885689
5043	;	5043331395	;	4295885689
5044	;	5037653855	;	4295885689
5045	;	5034758962	;	4295885689
5046	;	4295877313	;	4295885689
5047	;	5040250443	;	4295885689
5048	;	4295904888	;	4295885689
5049	;	4295885039	;	4295885689
5050	;	4295883093	;	4295885689
5051	;	4295887098	;	4295885689
5052	;	4295867349	;	4295885689
5053	;	5000771393	;	4295885689
5054	;	4295912336	;	4295885689
5055	;	4296627232	;	4295885689
5056	;	4295885417	;	4295885689
5057	;	4295867263	;	4295885689
5058	;	5000650449	;	4295885689
5059	;	4295903744	;	4295885689
5060	;	4295885551	;	4295885689
5061	;	4295903017	;	4295885689
5062	;	4298054798	;	4295885689
5063	;	4295903515	;	4295885689
5064	;	4295885732	;	4295885689
5065	;	5046278162	;	4295885689
5066	;	4295904647	;	4295885689
5067	;	5041978537	;	4295885689
5068	;	4295872506	;	4295885689
5069	;	4295887083	;	4295885689
5070	;	4295885657	;	4295885689
5071	;	5000034531	;	4295885689
5072	;	4295897144	;	4295885689
5073	;	4295885485	;	4295885689
5074	;	5063729268	;	4295885689
5075	;	4298244140	;	4295885689
5076	;	5040253913	;	4295885689
5077	;	4295887074	;	4295885689
5078	;	4295906353	;	4295885689
5079	;	4297247778	;	4295885689
5080	;	4295885731	;	4295885689
5081	;	4295862323	;	4295885689
5082	;	4298292746	;	4295885689
5083	;	4295866533	;	4295885689
5084	;	4295912121	;	4295885689
5085	;	4295882105	;	4295885689
5086	;	5040247401	;	4295885689
5087	;	5000485233	;	4295885689
5088	;	5079697919	;	4295885689
5089	;	4295885577	;	4295885689
5090	;	5001681147	;	4295885689
5091	;	5037847419	;	4295885689
5092	;	5000032330	;	4295885689
5093	;	4295981295	;	4295885689
5094	;	5063729268	;	4295885689
5095	;	4295861243	;	4295885689
5096	;	5046048301	;	4295885689
5097	;	4295903128	;	4295885689
5098	;	5007707965	;	4295885689
5099	;	4295859621	;	4295885689
5100	;	5035774022	;	4295885689
5101	;	4298142615	;	4295885689
5102	;	4295885579	;	4295885689
5103	;	4295872684	;	4295885689
5104	;	5035154255	;	4295885689
5105	;	4295882010	;	4295885689
5106	;	4297764280	;	4295885689
5107	;	4295887379	;	4295885689
5108	;	4298497340	;	4295885689
5109	;	5035306021	;	4295885689
5110	;	4295899612	;	4295885689
5111	;	4295866149	;	4295885689
5112	;	5037349339	;	4295885689
5113	;	4295875148	;	4295885689
5114	;	4295866802	;	4295885689
5115	;	4295885291	;	4295885689
5116	;	5035929497	;	4295885689
5117	;	4295904116	;	4295885689
5118	;	4296602769	;	4295885689
5119	;	4295880391	;	4295885689
5120	;	4297219952	;	4295885689
5121	;	4297734640	;	4295885689
5122	;	5056980496	;	4295885689
5123	;	5028044050	;	4295885689
5124	;	4295875616	;	4295885689
5125	;	5036354883	;	4295885689
5126	;	5000845871	;	4295885689
5127	;	5000176286	;	4295885689
5128	;	4295896095	;	4295885689
5129	;	4295885738	;	4295885689
5130	;	4297973303	;	4295885689
5131	;	5001196810	;	4295885689
5132	;	5000363587	;	4295885689
5133	;	4296887900	;	4295885689
5134	;	5035547333	;	4295885689
5135	;	4296824385	;	4295885689
5136	;	4295898008	;	4295885689
5137	;	4295866387	;	4295885689
5138	;	5000035131	;	4295885689
5139	;	4295883628	;	4295885689
5140	;	4297883116	;	4295885689
5141	;	4297069644	;	4295885689
5142	;	5001194527	;	4295885689
5143	;	4295903355	;	4295885689
5144	;	4298052352	;	4295885689
5145	;	4295877827	;	4295885689
5146	;	5057757046	;	4295885689
5147	;	5000024915	;	4295885689
5148	;	5036394616	;	4295885689
5149	;	4297808425	;	4295885689
5150	;	4295885704	;	4295885689
5151	;	5000013384	;	4295885689
5152	;	4295912846	;	4295885689
5153	;	4295888070	;	4295885689
5154	;	4295884812	;	4295885689
5155	;	4295907168	;	4295885689
5156	;	4295885367	;	4295885689
5157	;	4296607773	;	4295885689
5158	;	4295898700	;	4295885689
5159	;	5000053957	;	4295885689
5160	;	4295885385	;	4295885689
5161	;	5000032594	;	4295885689
5162	;	5037100913	;	4295885689
5163	;	5000793658	;	4295885689
5164	;	4296309931	;	4295890008
5165	;	5000777969	;	4295890008
5166	;	4295904335	;	4295890008
5167	;	4295907337	;	4295890008
5168	;	4295907644	;	4295890008
5169	;	4295890475	;	4295890008
5170	;	4295857009	;	4295890008
5171	;	4295905585	;	4295890008
5172	;	5043336408	;	4295890008
5173	;	4295906830	;	4295890008
5174	;	4296013030	;	4295890008
5175	;	4295902939	;	4295890008
5176	;	4295902449	;	4295890008
5177	;	4295915608	;	4295890008
5178	;	4295875117	;	4295890008
5179	;	4295908336	;	4295890008
5180	;	4297772022	;	4295890008
5181	;	5061332840	;	4295890008
5182	;	4295861120	;	4295890008
5183	;	5067839665	;	4295890008
5184	;	4295905486	;	4295890008
5185	;	4295908176	;	4295890008
5186	;	4295908720	;	4295890008
5187	;	4295903120	;	4295890008
5188	;	5039616175	;	4295890008
5189	;	4295899946	;	4295890008
5190	;	4295913397	;	4295890008
5191	;	5046390586	;	4295890008
5192	;	4296752645	;	4295890008
5193	;	4296378248	;	4295890008
5194	;	4295886938	;	4295890008
5195	;	4295908502	;	4295890008
5196	;	4295904170	;	4295890008
5197	;	4295864167	;	4295890008
5198	;	4295873421	;	4295890008
5199	;	4295866378	;	4295890008
5200	;	5039585776	;	4295890008
5201	;	4296158175	;	4295890008
5202	;	4295955772	;	4295890008
5203	;	4298361946	;	4295890008
5204	;	4295899440	;	4295890008
5205	;	5001109793	;	4295890008
5206	;	5052505481	;	4295890008
5207	;	4295912040	;	4295890008
5208	;	5000154273	;	4295890008
5209	;	5000396406	;	4295890008
5210	;	5038061248	;	4295890008
5211	;	5000682112	;	4295890008
5212	;	4295865940	;	4295890008
5213	;	5034758639	;	4295890008
5214	;	4295907706	;	4295890008
5215	;	4295905952	;	4295890008
5216	;	4297672096	;	4295890008
5217	;	4296074172	;	4295890008
5218	;	5037452759	;	4295867261
5219	;	4295875513	;	4295867261
5220	;	4296901909	;	4295867261
5221	;	4295905625	;	4295867261
5222	;	4297112614	;	4295867261
5223	;	4297606368	;	4295867261
5224	;	4295904686	;	4295867261
5225	;	4296309892	;	5052544698
5226	;	4295913981	;	4295859223
5227	;	4296639990	;	4295859223
5228	;	4295913359	;	4295859223
5229	;	4295865469	;	4295859223
5230	;	4295911969	;	5037433929
5231	;	4298411935	;	5037433929
5232	;	5042944033	;	5042958012
5233	;	5039105932	;	5042958012
5234	;	4295904340	;	5000074393
5235	;	4295869233	;	5000074393
5236	;	4295903294	;	5000074393
5237	;	4297403642	;	5000074393
5238	;	4295869849	;	5000074393
5239	;	4295858772	;	5000074393
5240	;	4295904446	;	5000074393
5241	;	4295887114	;	4295887138
5242	;	5044797545	;	4295887138
5243	;	4297599343	;	4295887138
5244	;	5037818498	;	4295894507
5245	;	4295903939	;	4295894507
5246	;	4297860280	;	4295894507
5247	;	5000795447	;	4295894507
5248	;	4295915633	;	4295894507
5249	;	4297674642	;	4295894507
5250	;	5046380419	;	4295894507
5251	;	5040791332	;	4295894507
5252	;	4295885349	;	4295889872
5253	;	4298129753	;	4295889872
5254	;	4295889909	;	4295889872
5255	;	4295890291	;	4295889872
5256	;	4295904307	;	4295868248
5257	;	4295968965	;	4295868248
5258	;	4298204394	;	4295868248
5259	;	4298219207	;	4295868248
5260	;	4295907168	;	4295868248
5261	;	5035464643	;	4295868248
5262	;	4295902800	;	4295868248
5263	;	4295880570	;	4295868248
5264	;	5046437086	;	5048024162
5265	;	5038056692	;	5048024162
5266	;	4295875504	;	5048024162
5267	;	5062342865	;	5048024162
5268	;	4295940564	;	5048024162
5269	;	4295905494	;	5048024162
5270	;	4298158448	;	5048024162
5271	;	4295872706	;	5048024162
5272	;	5000106060	;	5048024162
5273	;	4295893471	;	5048024162
5274	;	4295885039	;	5048024162
5275	;	4295880095	;	5048024162
5276	;	4297697952	;	5048024162
5277	;	4295981143	;	4295890823
5278	;	5040692368	;	4295874940
5279	;	5043449189	;	4295874940
5280	;	5000013918	;	4295874940
5281	;	5037842611	;	4295874940
5282	;	4295897799	;	4295874940
5283	;	5044012363	;	4295874940
5284	;	4295866484	;	4295866494
5285	;	4295866540	;	4295866494
5286	;	4295856504	;	4295866494
5287	;	5037452657	;	4295866494
5288	;	4295887083	;	4295866494
5289	;	4295886976	;	4295866494
5290	;	5037852371	;	5000063237
5291	;	4295905915	;	5001439044
5292	;	4295899787	;	5001439044
5293	;	4295905460	;	5001439044
5294	;	4297268809	;	5001439044
5295	;	4295905851	;	5001439044
5296	;	4295905108	;	5001439044
5297	;	4295905537	;	5001439044
5298	;	4295899787	;	4295869203
5299	;	4295905537	;	4295869203
5300	;	4295899797	;	4295869203
5301	;	4295863310	;	4295869203
5302	;	4295905108	;	4295869203
5303	;	4295875497	;	4295869203
5304	;	5044731439	;	4295869203
5305	;	4298015199	;	4295869203
5306	;	5000058518	;	4295869203
5307	;	4295907768	;	4295869203
5308	;	5035958428	;	4295869203
5309	;	4297229351	;	4295869203
5310	;	4295899207	;	4295869203
5311	;	5037948458	;	4295869203
5312	;	4295916023	;	4295896489
5313	;	4295906595	;	4295859376
5314	;	4296405081	;	5000010681
5315	;	5044014470	;	4295867555
5316	;	4295869903	;	4295867555
5317	;	4298463418	;	4295867555
5318	;	4295909367	;	4295866092
5319	;	5068319826	;	4295866092
5320	;	4295901424	;	4295866092
5321	;	4295976599	;	4295897632
5322	;	4295862805	;	4295889996
5323	;	4295915633	;	4295868297
5324	;	4295872618	;	4295868297
5325	;	5000009109	;	4295868297
5326	;	4296273681	;	4295890924
5327	;	5037355555	;	4295890924
5328	;	4295867795	;	4295890924
5329	;	5038081551	;	4295895781
5330	;	4295915699	;	4295895781
5331	;	4296273359	;	4295895781
5332	;	4297062764	;	4295895781
5333	;	4295912530	;	4295895781
5334	;	4295899921	;	4295895781
5335	;	5000056851	;	4295895781
5336	;	4295907244	;	4295895781
5337	;	4295915801	;	4295895781
5338	;	4295900115	;	4295895781
5339	;	4295907233	;	4295895781
5340	;	4295915832	;	4295895781
5341	;	5035458824	;	4295895781
5342	;	4295901583	;	4295895781
5343	;	4295872682	;	4295895781
5344	;	4295904886	;	4295895781
5345	;	4297009143	;	4295895781
5346	;	5045847548	;	4295895781
5347	;	4296071747	;	4295895781
5348	;	5040050523	;	4295895781
5349	;	5035313195	;	4295895781
5350	;	5043462779	;	4295895781
5351	;	5079235196	;	4295895781
5352	;	4295915331	;	4295895781
5353	;	4295903820	;	4295895781
5354	;	4295893827	;	4295895781
5355	;	4297179581	;	4295895781
5356	;	4295867428	;	4295895781
5357	;	4295904138	;	4295895781
5358	;	5000014741	;	4295895781
5359	;	4295955097	;	4295895781
5360	;	4298455044	;	4295895781
5361	;	4295872929	;	4295895781
5362	;	5037658915	;	4295895781
5363	;	4295903619	;	4295895781
5364	;	4295905537	;	4295895781
5365	;	4295901424	;	4295895781
5366	;	4295908242	;	4295895781
5367	;	4296202140	;	4295895781
5368	;	4295875158	;	4295895781
5369	;	4295872490	;	5034844193
5370	;	5037653855	;	5034844193
5371	;	4295872504	;	5034844193
5372	;	4295872661	;	5034844193
5373	;	4295887034	;	5034844193
5374	;	4295887083	;	5034844193
5375	;	4295872684	;	5034844193
5376	;	5000619007	;	5034844193
5377	;	4295864860	;	5034844193
5378	;	4295887098	;	5034844193
5379	;	5000771393	;	5034844193
5380	;	4296627232	;	5034844193
5381	;	4295903051	;	5034844193
5382	;	4298008784	;	5034844193
5383	;	5000825889	;	5034844193
5384	;	4295872979	;	5034844193
5385	;	4296540346	;	5034844193
5386	;	5000060264	;	5034844193
5387	;	4295912121	;	5034844193
5388	;	4296633209	;	5034844193
5389	;	4296075611	;	5034844193
5390	;	4295903744	;	5034844193
5391	;	5000068676	;	5034844193
5392	;	4295880574	;	5034844193
5393	;	4296496837	;	5034844193
5394	;	5040145126	;	5034844193
5395	;	4297644584	;	5034844193
5396	;	4296783204	;	5034844193
5397	;	5035094814	;	5034844193
5398	;	4298438249	;	5034844193
5399	;	4295862020	;	5034844193
5400	;	4295856983	;	5034844193
5401	;	4295881247	;	5034844193
5402	;	5000807300	;	5034844193
5403	;	4295873320	;	5034844193
5404	;	5000044993	;	5034844193
5405	;	4296646210	;	5034844193
5406	;	5000057716	;	5034844193
5407	;	5037128948	;	5034844193
5408	;	5007707965	;	5034844193
5409	;	4295896995	;	5034844193
5410	;	4296607773	;	5034844193
5411	;	5001437102	;	5034844193
5412	;	4295898008	;	5034844193
5413	;	4295885867	;	5034844193
5414	;	5050308061	;	5034844193
5415	;	5000040366	;	5034844193
5416	;	5000074606	;	5034844193
5417	;	4296552071	;	5034844193
5418	;	5037269263	;	5034844193
5419	;	5000238301	;	5034844193
5420	;	5000751089	;	5034844193
5421	;	4296066078	;	5034844193
5422	;	4296060950	;	5034844193
5423	;	4298324043	;	5034844193
5424	;	4296604851	;	5034844193
5425	;	5037036359	;	5034844193
5426	;	4295856620	;	5034844193
5427	;	4298052508	;	5034844193
5428	;	4297629704	;	5034844193
5429	;	4295857078	;	5034844193
5430	;	4295859761	;	5034844193
5431	;	4295856466	;	5034844193
5432	;	5035918635	;	5034844193
5433	;	4298209952	;	5034844193
5434	;	4295904499	;	5034844193
5435	;	4295906709	;	5034844193
5436	;	4295905591	;	5034844193
5437	;	4298025328	;	5034844193
5438	;	4295899430	;	5034844193
5439	;	4295899244	;	5034844193
5440	;	4295915993	;	5034844193
5441	;	5020480106	;	5034844193
5442	;	4296278570	;	5034844193
5443	;	5064690523	;	5034844193
5444	;	5031181460	;	5034844193
5445	;	4295867509	;	5034844193
5446	;	5040949425	;	5034844193
5447	;	4297191140	;	5034844193
5448	;	5042943790	;	5034844193
5449	;	5041750190	;	5034844193
5450	;	5000588490	;	5034844193
5451	;	5051394530	;	5034844193
5452	;	4295870666	;	5034844193
5453	;	4298339385	;	5034844193
5454	;	4295884272	;	5034844193
5455	;	4297297477	;	5034844193
5456	;	4295906879	;	5034844193
5457	;	5043344483	;	5034844193
5458	;	4297600524	;	5034844193
5459	;	4295884507	;	5034844193
5460	;	5037249709	;	5034844193
5461	;	4296393500	;	5034844193
5462	;	5040209156	;	5034844193
5463	;	4295907621	;	5034844193
5464	;	4295912046	;	5034844193
5465	;	4297253775	;	5034844193
5466	;	4295863327	;	5034844193
5467	;	5052537807	;	5034844193
5468	;	5020794687	;	5034844193
5469	;	5001188282	;	5034844193
5470	;	4295866610	;	5034844193
5471	;	4295872186	;	5034844193
5472	;	5071504390	;	5034844193
5473	;	4295905947	;	5034844193
5474	;	4295905166	;	5034844193
5475	;	4296071747	;	5034844193
5476	;	4298009207	;	5034844193
5477	;	4297002827	;	5034844193
5478	;	4295866111	;	5034844193
5479	;	4295907922	;	5034844193
5480	;	4296833397	;	5034844193
5481	;	5046624609	;	5034844193
5482	;	4295907827	;	5034844193
5483	;	4298014113	;	5034844193
5484	;	4295904620	;	4295890262
5485	;	4295904969	;	4295890262
5486	;	5035845048	;	4295890262
5487	;	4295912282	;	4295890262
5488	;	5042953035	;	4295868440
5489	;	5053941080	;	4295868440
5490	;	4297889744	;	4295889840
5491	;	4295907168	;	4295889840
5492	;	4296438030	;	4295897408
5493	;	4295862603	;	4295897408
5494	;	4295890543	;	4295897408
5495	;	5000003990	;	4295897408
5496	;	4295898934	;	4295897408
5497	;	4295867386	;	4295890620
5498	;	5000057902	;	4295890620
5499	;	4295897560	;	4295898769
5500	;	4295894326	;	4295898769
5501	;	4295904038	;	8589934275
5502	;	4295894245	;	8589934275
5503	;	5000791112	;	8589934275
5504	;	5035392741	;	8589934275
5505	;	5038056692	;	8589934275
5506	;	4295895587	;	8589934275
5507	;	4295898217	;	8589934275
5508	;	4295915324	;	8589934275
5509	;	4295900027	;	8589934275
5510	;	4295963865	;	8589934275
5511	;	4295859580	;	8589934275
5512	;	4295902520	;	8589934275
5513	;	4298014854	;	8589934275
5514	;	5000388033	;	8589934275
5515	;	4296021020	;	8589934275
5516	;	5001294915	;	8589934275
5517	;	4296309931	;	8589934275
5518	;	5045853804	;	8589934275
5519	;	4295857641	;	8589934275
5520	;	4295912021	;	4295890395
5521	;	4295907020	;	4295890395
5522	;	5055407291	;	4295890395
5523	;	4298266353	;	4295890395
5524	;	4295903076	;	5001229906
5525	;	4295897579	;	5001229906
5526	;	4295894987	;	5001229906
5527	;	5040950687	;	5001229906
5528	;	4295914696	;	5001229906
5529	;	4297600524	;	5001229906
5530	;	4297553268	;	5001229906
5531	;	4297547964	;	5001229906
5532	;	4295867045	;	4295889602
5533	;	4296215370	;	4295889602
5534	;	4295912846	;	4295889602
5535	;	5000176286	;	4295889602
5536	;	4298432362	;	4295889602
5537	;	4298365016	;	4295889602
5538	;	5037358321	;	4295889602
5539	;	4295889341	;	4295889602
5540	;	5000494103	;	5031255925
5541	;	5038913686	;	4295894784
5542	;	4295904019	;	4295894784
5543	;	4295896458	;	4295894784
5544	;	5037448287	;	4295894784
5545	;	4296627232	;	4295894784
5546	;	4295870153	;	4295894647
5547	;	5037960303	;	4295894647
5548	;	4296669200	;	4295894627
5549	;	4295898337	;	4295889432
5550	;	4295906086	;	4295870063
5551	;	4295905539	;	4295870063
5552	;	5000663210	;	4295870063
5553	;	4295891102	;	4295870063
5554	;	4295906306	;	4295870063
5555	;	4295891425	;	4295870063
5556	;	5001432610	;	4295870063
5557	;	4298546138	;	4295870063
5558	;	5042943506	;	5044095778
5559	;	4297852453	;	4295884647
5560	;	4297644900	;	4295884647
5561	;	5055941534	;	4295884647
5562	;	4295956252	;	4295889320
5563	;	5042936734	;	4295894762
5564	;	4295857847	;	4295894762
